version,sha256,path,os_name,os_arch
3.2.9,cf804dd8f050ca39b5f0f852cf3b0ac98ebb51bb530a260cf3e0d9ca82d25422,rubies/3.2.9/ubuntu-24-04-x86_64-cf804dd8f050ca39b5f0f852cf3b0ac98ebb51bb530a260cf3e0d9ca82d25422.tar,ubuntu 24.04,x86_64
3.2.10,22ff17d401b54a064c40233254500078c08d3ca099e7f04b39f6913faa7606e9,rubies/3.2.10/ubuntu-22-04-arm64-22ff17d401b54a064c40233254500078c08d3ca099e7f04b39f6913faa7606e9.tar,ubuntu 22.04,arm64
3.2.10,f7d0b75e75c7a502b5103c1b3c51357665d2b07449c099d15892d0f260e1d970,rubies/3.2.10/ubuntu-22-04-x86_64-f7d0b75e75c7a502b5103c1b3c51357665d2b07449c099d15892d0f260e1d970.tar,ubuntu 22.04,x86_64
3.2.10,c6ba276c3fd4093420a704a63449e546e77cafbe3053dde90d1c9e441fb30282,rubies/3.2.10/ubuntu-24-04-arm64-c6ba276c3fd4093420a704a63449e546e77cafbe3053dde90d1c9e441fb30282.tar,ubuntu 24.04,arm64
3.2.10,ebd40592a53434a0f18817001c78a14aaca0647fdf9ec7fe1b4ad10da68a0ac0,rubies/3.2.10/ubuntu-24-04-x86_64-ebd40592a53434a0f18817001c78a14aaca0647fdf9ec7fe1b4ad10da68a0ac0.tar,ubuntu 24.04,x86_64
3.2.11,2db8b2eed48a6a6dc4e715d6e52b78315b46d2be7b4a1be56b81790e95a70eb2,rubies/3.2.11/ubuntu-22-04-arm64-2db8b2eed48a6a6dc4e715d6e52b78315b46d2be7b4a1be56b81790e95a70eb2.tar,ubuntu 22.04,arm64
3.2.11,70c95321e930cc7c814b2267ab34dbd8edc31125afba199ffecb6bb4bc3aec0c,rubies/3.2.11/ubuntu-22-04-arm64-70c95321e930cc7c814b2267ab34dbd8edc31125afba199ffecb6bb4bc3aec0c.tar,ubuntu 22.04,arm64
3.2.11,3a6f3d39c8302c23a7e0783ad860ff6d5f873aa9730c80512e8bc64d79c0d451,rubies/3.2.11/ubuntu-22-04-x86_64-3a6f3d39c8302c23a7e0783ad860ff6d5f873aa9730c80512e8bc64d79c0d451.tar,ubuntu 22.04,x86_64
3.2.11,567c68cc2a003ecceb4093eac478d8a7be51f226e051f493210acfc136850c3f,rubies/3.2.11/ubuntu-22-04-x86_64-567c68cc2a003ecceb4093eac478d8a7be51f226e051f493210acfc136850c3f.tar,ubuntu 22.04,x86_64
3.2.11,4ac9e2ce71e072bec8a1fd24eb1001e2d77b84eed7cac4b0b01e2a3664388331,rubies/3.2.11/ubuntu-24-04-arm64-4ac9e2ce71e072bec8a1fd24eb1001e2d77b84eed7cac4b0b01e2a3664388331.tar,ubuntu 24.04,arm64
3.2.11,d97ba14aa06534e5c352ea8b7e76fc658682d5cd367008456602e2a701183a95,rubies/3.2.11/ubuntu-24-04-arm64-d97ba14aa06534e5c352ea8b7e76fc658682d5cd367008456602e2a701183a95.tar,ubuntu 24.04,arm64
3.2.11,08c53f3e77544fb44079a7087efa7db9064335899a9a2cadc008585a736c2a5d,rubies/3.2.11/ubuntu-24-04-x86_64-08c53f3e77544fb44079a7087efa7db9064335899a9a2cadc008585a736c2a5d.tar,ubuntu 24.04,x86_64
3.2.11,2fd1301abf1b6b881838c76104dfcf4829dc0d807d9c4e958ffaf7bf6f49c2f1,rubies/3.2.11/ubuntu-24-04-x86_64-2fd1301abf1b6b881838c76104dfcf4829dc0d807d9c4e958ffaf7bf6f49c2f1.tar,ubuntu 24.04,x86_64
3.3.0,620377265a863ee7c26e6aedeac8c49056a3a91799e2ab72e470d5c6fc879fde,rubies/3.3.0/ubuntu-22-04-arm64-620377265a863ee7c26e6aedeac8c49056a3a91799e2ab72e470d5c6fc879fde.tar,ubuntu 22.04,arm64
3.3.0,225f07dc22f7f6feca2e2d3e640bf50908c6182bac11ca7b5dc662908f0e1f94,rubies/3.3.0/ubuntu-22-04-x86_64-225f07dc22f7f6feca2e2d3e640bf50908c6182bac11ca7b5dc662908f0e1f94.tar,ubuntu 22.04,x86_64
3.3.0,b0f899552ec8cd0ce6a96c86fed4f6a5fe4e9093bc80c36772c01682f5f43d12,rubies/3.3.0/ubuntu-24-04-arm64-b0f899552ec8cd0ce6a96c86fed4f6a5fe4e9093bc80c36772c01682f5f43d12.tar,ubuntu 24.04,arm64
3.3.0,6a2a3dc921115c89ce12330aa79b30ef0de58baf8fded46a91f53c97a1799bff,rubies/3.3.0/ubuntu-24-04-x86_64-6a2a3dc921115c89ce12330aa79b30ef0de58baf8fded46a91f53c97a1799bff.tar,ubuntu 24.04,x86_64
3.3.1,4251d9d7b4a26bbb95630285a915621469c7a82605b29422dd8321637ed90e7e,rubies/3.3.1/ubuntu-22-04-arm64-4251d9d7b4a26bbb95630285a915621469c7a82605b29422dd8321637ed90e7e.tar,ubuntu 22.04,arm64
3.3.1,42c600c70f936757d9c232d28785e70664d7e617875ec015c51d56202d27820c,rubies/3.3.1/ubuntu-22-04-x86_64-42c600c70f936757d9c232d28785e70664d7e617875ec015c51d56202d27820c.tar,ubuntu 22.04,x86_64
3.3.1,cca42f69e732cb1a4955269817c57add330109344ce054441d6b5f9593dbf3d8,rubies/3.3.1/ubuntu-24-04-arm64-cca42f69e732cb1a4955269817c57add330109344ce054441d6b5f9593dbf3d8.tar,ubuntu 24.04,arm64
3.3.1,294dba34eff7573d614474fd80cc4f974d5268deef987c9342163785c52a2c67,rubies/3.3.1/ubuntu-24-04-x86_64-294dba34eff7573d614474fd80cc4f974d5268deef987c9342163785c52a2c67.tar,ubuntu 24.04,x86_64
3.3.2,43f399cce54b934a8099788f674e2d8cbdf45f04151b69dd2315f79bdc53a3d0,rubies/3.3.2/ubuntu-22-04-arm64-43f399cce54b934a8099788f674e2d8cbdf45f04151b69dd2315f79bdc53a3d0.tar,ubuntu 22.04,arm64
3.3.2,219279b2eb885eb1107f9061b68b9333082c1f5d3e61a436707f4510b797c8d6,rubies/3.3.2/ubuntu-22-04-x86_64-219279b2eb885eb1107f9061b68b9333082c1f5d3e61a436707f4510b797c8d6.tar,ubuntu 22.04,x86_64
