version,sha256,path,os_name,os_arch
3.0.3,a3fa3039083b8108cb4026e6205311d27a4de9140a59a96a767c74396cf0e6cd,rubies/3.0.3/ubuntu-22-04-x86_64-a3fa3039083b8108cb4026e6205311d27a4de9140a59a96a767c74396cf0e6cd.tar,ubuntu 22.04,x86_64
3.0.3,00287fabc4b1b60514b6c639cad85338b91df29013475bb299d49474a7d10afe,rubies/3.0.3/ubuntu-24-04-x86_64-00287fabc4b1b60514b6c639cad85338b91df29013475bb299d49474a7d10afe.tar,ubuntu 24.04,x86_64
3.0.4,1914ebbc4ee7e872bc702e3f3308af7844a186dd564d740b039d4804c0dfd846,rubies/3.0.4/ubuntu-22-04-x86_64-1914ebbc4ee7e872bc702e3f3308af7844a186dd564d740b039d4804c0dfd846.tar,ubuntu 22.04,x86_64
3.0.4,e6d33e2dd78f25ae18688bc8fa25c02f41de837f576421288888837c1a0a7f8b,rubies/3.0.4/ubuntu-24-04-x86_64-e6d33e2dd78f25ae18688bc8fa25c02f41de837f576421288888837c1a0a7f8b.tar,ubuntu 24.04,x86_64
3.0.5,1feb50a9eac41a226b121bb212f5456ca429367b6c48a3dcb5b9721f9528fc71,rubies/3.0.5/ubuntu-22-04-x86_64-1feb50a9eac41a226b121bb212f5456ca429367b6c48a3dcb5b9721f9528fc71.tar,ubuntu 22.04,x86_64
3.0.5,370545e0d90f6f7cb02f0dc02f42cb65a86e9952132db6937baf6ad304d7d440,rubies/3.0.5/ubuntu-24-04-x86_64-370545e0d90f6f7cb02f0dc02f42cb65a86e9952132db6937baf6ad304d7d440.tar,ubuntu 24.04,x86_64
3.0.6,3013a0333da6d0d963a3245bb3d126230aeabf413f06fc5da2b988315fe68b95,rubies/3.0.6/ubuntu-22-04-x86_64-3013a0333da6d0d963a3245bb3d126230aeabf413f06fc5da2b988315fe68b95.tar,ubuntu 22.04,x86_64
3.0.6,b7400114c937e331830b6fad26b12d841d7670bba5c82c89cd927222fe562003,rubies/3.0.6/ubuntu-24-04-x86_64-b7400114c937e331830b6fad26b12d841d7670bba5c82c89cd927222fe562003.tar,ubuntu 24.04,x86_64
3.0.7,020004ed0ee1788a5923f149acf0e1b31f1745406293ebcf221cb17da5542faf,rubies/3.0.7/ubuntu-22-04-x86_64-020004ed0ee1788a5923f149acf0e1b31f1745406293ebcf221cb17da5542faf.tar,ubuntu 22.04,x86_64
3.0.7,dc282000d91883df4f175418ba11d90e84fc8998d17d4236acb7a5de013eb0ce,rubies/3.0.7/ubuntu-24-04-x86_64-dc282000d91883df4f175418ba11d90e84fc8998d17d4236acb7a5de013eb0ce.tar,ubuntu 24.04,x86_64
3.1.0,004a42579784a2f84582f190f1d76ff59986e25336954b7363e529a23ad54509,rubies/3.1.0/ubuntu-22-04-x86_64-004a42579784a2f84582f190f1d76ff59986e25336954b7363e529a23ad54509.tar,ubuntu 22.04,x86_64
3.1.0,0312ae5e3fb79934fc248e2fbd7f1daf179d216eab114eb1885e22e61fde4560,rubies/3.1.0/ubuntu-22-04-arm64-0312ae5e3fb79934fc248e2fbd7f1daf179d216eab114eb1885e22e61fde4560.tar,ubuntu 22.04,arm64
3.1.0,ecbc6c3eb1d75dbcafaa36fd32a792a37f2d78874b456d6b0b3d27fefa212dc4,rubies/3.1.0/ubuntu-24-04-x86_64-ecbc6c3eb1d75dbcafaa36fd32a792a37f2d78874b456d6b0b3d27fefa212dc4.tar,ubuntu 24.04,x86_64
3.1.0,da20a6c293a5cda592ca39c379f2b431abaada6ca769e110d49ecb6bed10fb27,rubies/3.1.0/ubuntu-24-04-arm64-da20a6c293a5cda592ca39c379f2b431abaada6ca769e110d49ecb6bed10fb27.tar,ubuntu 24.04,arm64
3.1.1,a41e37d3598d7de2e71d5edeb5c95f1cfaf6f511621b40775b8e7723add9422c,rubies/3.1.1/ubuntu-22-04-x86_64-a41e37d3598d7de2e71d5edeb5c95f1cfaf6f511621b40775b8e7723add9422c.tar,ubuntu 22.04,x86_64
3.1.1,a15510c21626b055ee64451a8cdf4918b9b3c242a13403f0ba579b695b9a2533,rubies/3.1.1/ubuntu-22-04-arm64-a15510c21626b055ee64451a8cdf4918b9b3c242a13403f0ba579b695b9a2533.tar,ubuntu 22.04,arm64
3.1.1,0e4569afcf0642be626fb3a580213e9ead6733c2635ce35c5876dfcf875cbafe,rubies/3.1.1/ubuntu-24-04-x86_64-0e4569afcf0642be626fb3a580213e9ead6733c2635ce35c5876dfcf875cbafe.tar,ubuntu 24.04,x86_64
3.1.1,0be8aa1c33ec250b0d0b672cba88bf6e801e502793926dd6a364d5837ccab49d,rubies/3.1.1/ubuntu-24-04-arm64-0be8aa1c33ec250b0d0b672cba88bf6e801e502793926dd6a364d5837ccab49d.tar,ubuntu 24.04,arm64
3.1.2,44dbc1f29fc1164024f857dc2774e4540b390cfb2b474e67e657e21ec908c169,rubies/3.1.2/ubuntu-22-04-x86_64-44dbc1f29fc1164024f857dc2774e4540b390cfb2b474e67e657e21ec908c169.tar,ubuntu 22.04,x86_64
3.1.2,9b964913ed76fb365ed1013d55b7df7ca096e9a42bf6e88dbed1bab5e055b341,rubies/3.1.2/ubuntu-22-04-arm64-9b964913ed76fb365ed1013d55b7df7ca096e9a42bf6e88dbed1bab5e055b341.tar,ubuntu 22.04,arm64
3.1.2,645dda8d1018b0b5efe3660b4515561203ad43bf6e7492aec525e61fdb9acc5e,rubies/3.1.2/ubuntu-24-04-x86_64-645dda8d1018b0b5efe3660b4515561203ad43bf6e7492aec525e61fdb9acc5e.tar,ubuntu 24.04,x86_64
3.1.2,d8aa2eaa20faf70064d95cf1e78414b258cbacfdda91700f29b6d7ac3cef0151,rubies/3.1.2/ubuntu-24-04-arm64-d8aa2eaa20faf70064d95cf1e78414b258cbacfdda91700f29b6d7ac3cef0151.tar,ubuntu 24.04,arm64
3.1.3,ba557d609f5ceda8b32636a26df8d58d03b6ebb1e25c66b22913111b170d3606,rubies/3.1.3/ubuntu-22-04-x86_64-ba557d609f5ceda8b32636a26df8d58d03b6ebb1e25c66b22913111b170d3606.tar,ubuntu 22.04,x86_64
3.1.3,bd1a0a9532604e4d071cb0025317d08e1062114de20ac3aa6b2f352b266e22fb,rubies/3.1.3/ubuntu-22-04-arm64-bd1a0a9532604e4d071cb0025317d08e1062114de20ac3aa6b2f352b266e22fb.tar,ubuntu 22.04,arm64
3.1.3,9b1d3abe373bdaabf09ec17a31b1a88af108bb77ffc282b7a44ea591b85fd20f,rubies/3.1.3/ubuntu-24-04-x86_64-9b1d3abe373bdaabf09ec17a31b1a88af108bb77ffc282b7a44ea591b85fd20f.tar,ubuntu 24.04,x86_64
3.1.3,1936b5ea6425d74785ec09f0d0a09e1252aee58e18a36a07865213fded485eb3,rubies/3.1.3/ubuntu-24-04-arm64-1936b5ea6425d74785ec09f0d0a09e1252aee58e18a36a07865213fded485eb3.tar,ubuntu 24.04,arm64
3.1.4,2b366603a56965e1cfaf48b89cfbc68961684b4934528faf6eec90c3314d10ad,rubies/3.1.4/ubuntu-22-04-x86_64-2b366603a56965e1cfaf48b89cfbc68961684b4934528faf6eec90c3314d10ad.tar,ubuntu 22.04,x86_64
3.1.4,63c59888cffa4d7edb1a3880fe174366e2d9a36458504d29e2ce7d9a7e828f3f,rubies/3.1.4/ubuntu-22-04-arm64-63c59888cffa4d7edb1a3880fe174366e2d9a36458504d29e2ce7d9a7e828f3f.tar,ubuntu 22.04,arm64
3.1.4,0dfe516585a5b465b50490d10d0c2c6ac1f3ee23ac9b2ffb72ea3343da2a736b,rubies/3.1.4/ubuntu-24-04-x86_64-0dfe516585a5b465b50490d10d0c2c6ac1f3ee23ac9b2ffb72ea3343da2a736b.tar,ubuntu 24.04,x86_64
3.1.4,a1370ba51395e59f95c3097d5af5e1bef0b998d701e02c2eadd93f56b4d54199,rubies/3.1.4/ubuntu-24-04-arm64-a1370ba51395e59f95c3097d5af5e1bef0b998d701e02c2eadd93f56b4d54199.tar,ubuntu 24.04,arm64
3.1.5,7183343f2ece6805343ec5014d3d2c8f50122b4327623a27db4929fea1814c97,rubies/3.1.5/ubuntu-22-04-x86_64-7183343f2ece6805343ec5014d3d2c8f50122b4327623a27db4929fea1814c97.tar,ubuntu 22.04,x86_64
3.1.5,176b44cee8664e1e362b140822942284d2bfa83e6f0143398c60445ee0fbf2fb,rubies/3.1.5/ubuntu-22-04-arm64-176b44cee8664e1e362b140822942284d2bfa83e6f0143398c60445ee0fbf2fb.tar,ubuntu 22.04,arm64
3.1.5,5ac1ef9dc15103b4168ca528722010078fc427d19fdeb9f134551c0a7a69e0dc,rubies/3.1.5/ubuntu-24-04-x86_64-5ac1ef9dc15103b4168ca528722010078fc427d19fdeb9f134551c0a7a69e0dc.tar,ubuntu 24.04,x86_64
3.1.5,5fc40075ec13a078abd9e5ce0dc884461a94b131b4478257d612f1f3471ea1f9,rubies/3.1.5/ubuntu-24-04-arm64-5fc40075ec13a078abd9e5ce0dc884461a94b131b4478257d612f1f3471ea1f9.tar,ubuntu 24.04,arm64
3.1.6,c9dab7ab57e66a1465b013324113af985bbc42183368f4509e984bec7f2cdb96,rubies/3.1.6/ubuntu-22-04-x86_64-c9dab7ab57e66a1465b013324113af985bbc42183368f4509e984bec7f2cdb96.tar,ubuntu 22.04,x86_64
3.1.6,492531e9b9dafc9c9fde840ad7cce68591c3178bde39cf4b738d4cf54b574bb5,rubies/3.1.6/ubuntu-22-04-arm64-492531e9b9dafc9c9fde840ad7cce68591c3178bde39cf4b738d4cf54b574bb5.tar,ubuntu 22.04,arm64
